Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1945-03-31,13.93,0.65,0.96,17.8,2.34,201.23293651685,9.3899073033708,13.868170786517,12.323310311389
1945-02-28,13.94,0.646667,0.95,17.8,2.355,201.37739662921,9.3417587479213,13.723710674157,12.341753548186
1945-01-31,13.49,0.643333,0.94,17.8,2.37,194.87669157303,9.2935957464607,13.579250561798,11.960463439807
1944-12-31,13.1,0.64,0.93,17.8,2.3791666666667,189.24274719101,9.2454471910112,13.434790449438,11.638683593355
1944-11-30,12.82,0.64,0.92,17.7,2.3883333333333,186.24417966102,9.2976813559322,13.365416949153,11.478459198055
1944-10-31,12.91,0.64,0.91,17.7,2.3975,187.55166610169,9.2976813559322,13.220140677966,11.583105186279
1944-09-30,12.6,0.64,0.9,17.7,2.4066666666667,183.04810169492,9.2976813559322,13.07486440678,11.328560584696
1944-08-31,12.81,0.636667,0.906667,17.7,2.4158333333333,186.09890338983,9.2492607747458,13.17172009678,11.541711674209
1944-07-31,13.0,0.633333,0.913333,17.7,2.425,188.85915254237,9.2008256659322,13.268561259153,11.738774750181
1944-06-30,12.67,0.63,0.92,17.6,2.4341666666667,185.11085965909,9.2044073863636,13.441356818182,11.532785272533
1944-05-31,12.1,0.626667,0.923333,17.5,2.4433333333333,177.79325142857,9.2080300407429,13.567138530686,11.103736936793
1944-04-30,11.89,0.623333,0.926667,17.5,2.4525,174.70758342857,9.1590413878286,13.6161271836,10.938275188239
1944-03-31,12.1,0.62,0.93,17.4,2.4616666666667,178.81505172414,9.162424137931,13.743636206897,11.224693196181
1944-02-29,11.77,0.616667,0.933333,17.4,2.4708333333333,173.93827758621,9.1131687191379,13.79289162569,10.947918887725
1944-01-31,11.85,0.613333,0.936667,17.4,2.48,175.12052586207,9.0638985222414,13.842161822586,11.052412763977
1943-12-31,11.48,0.61,0.94,17.4,2.4791666666667,169.65262758621,9.0146431034483,13.891417241379,10.737360316041
1943-11-30,11.33,0.606667,0.986667,17.4,2.4783333333333,167.43591206897,8.9653876846552,14.581066995,10.631033673001
1943-10-31,11.88,0.603333,1.03333,17.4,2.4775,175.56386896552,8.9161174877586,15.270657636207,11.187335503326
1943-09-30,11.99,0.6,1.08,17.4,2.4766666666667,177.18946034483,8.8668620689655,15.960351724138,11.33628193961
1943-08-31,11.74,0.596667,1.08667,17.3,2.4758333333333,174.49779537572,8.8685754747399,16.151747810983,11.210545904159
1943-07-31,12.35,0.593333,1.09333,17.4,2.475,182.50957758621,8.7683364532759,16.157343843103,11.774213341782
1943-06-30,12.1,0.59,1.1,17.5,2.4741666666667,177.79325142857,8.6692577142857,16.163022857143,11.516744786451
1943-05-31,11.89,0.59,1.09,17.5,2.4733333333333,174.70758342857,8.6692577142857,16.016086285714,11.362215800614
1943-04-30,11.44,0.59,1.08,17.4,2.4725,169.06150344828,8.7190810344828,15.960351724138,11.03922714294
1943-03-31,11.07,0.59,1.07,17.2,2.4716666666667,165.49585639535,8.8204656976744,15.996437790698,10.850541744037
1943-02-28,10.69,0.59,1.05667,16.9,2.4708333333333,162.65182899408,8.9770420118343,16.077577936686,10.708982995221
1943-01-31,10.09,0.59,1.04333,16.9,2.47,153.52263372781,8.9770420118343,15.874605495266,10.150534220432
1942-12-31,9.52,0.59,1.03,16.9,2.4691666666667,144.84989822485,8.9770420118343,15.671785207101,9.6175141032832
1942-11-30,9.47,0.6,1.0,16.8,2.4683333333333,144.94680535714,9.1835357142857,15.305892857143,9.6613341521717
1942-10-31,9.32,0.61,0.97,16.7,2.4675,143.50511856287,9.3925023952096,14.935618562874,9.599176749353
1942-09-30,8.68,0.62,0.94,16.5,2.4666666666667,135.27069818182,9.6621927272727,14.649130909091,9.0778298393715
1942-08-31,8.59,0.633333,0.953333,16.5,2.4658333333333,133.86812181818,9.8699766234545,14.856914805273,9.0128230475643
1942-07-31,8.64,0.646667,0.966667,16.4,2.465,135.46835121951,10.13922595811,15.156572299573,9.1504889009947
1942-06-30,8.33,0.66,0.98,16.3,2.4641666666667,131.40907177914,10.411763190184,15.459890797546,8.9054569285181
1942-05-31,7.93,0.67,1.0,16.3,2.4633333333333,125.09891226994,10.569517177914,15.775398773006,8.5061162596961
1942-04-30,7.84,0.68,1.02,16.1,2.4625,125.21551304348,10.860529192547,16.29079378882,8.5442557075883
1942-03-31,8.18,0.69,1.04,16.0,2.4616666666667,131.46231375,11.089119375,16.714035,9.003426617761
1942-02-28,8.65,0.696667,1.08,15.8,2.4608333333333,140.77546518987,11.337990867911,17.576589873418,9.6802555917494
1942-01-31,8.93,0.703333,1.12,15.7,2.46,146.25804267516,11.519384986433,18.34367388535,10.101686431929
1941-12-31,8.76,0.71,1.16,15.5,2.4175,145.32500903226,11.77862516129,19.243950967742,10.086593309918
1941-11-30,9.37,0.706667,1.17,15.4,2.375,156.4540538961,11.799457513831,19.535885064935,10.911668685917
1941-10-31,9.83,0.703333,1.18,15.3,2.3325,165.20760588235,11.820545378235,19.831635294118,11.577814956574
1941-09-30,10.24,0.7,1.19,15.1,2.29,174.37770596026,11.920350993377,20.264596688742,12.279729272093
1941-08-31,10.21,0.696667,1.15667,14.9,2.2475,176.20061677852,12.022835953893,19.961407189933,12.463173720388
1941-07-31,10.26,0.693333,1.12333,14.7,2.205,179.47252653061,12.128092128367,19.649792712245,12.74499627792
1941-06-30,9.76,0.69,1.09,14.7,2.1625,170.72630204082,12.069789795918,19.066769387755,12.164306590628
1941-05-31,9.43,0.686667,1.08,14.4,2.12,168.39033125,12.261726785625,19.285425,12.037206512482
1941-04-30,9.64,0.683333,1.07,14.3,2.0775,173.34405314685,12.287521978112,19.240470629371,12.429370389221
1941-03-31,9.95,0.68,1.06,14.2,2.035,180.17838380282,12.313698591549,19.194883098592,12.955719822063
1941-02-28,9.89,0.676667,1.05667,14.1,1.9925,180.36203617021,12.340246504468,19.270288448936,13.002943303402
1941-01-31,10.55,0.673333,1.05333,14.1,1.95,192.39832978723,12.279444984894,19.209377508511,13.904158267951
1940-12-31,10.53,0.67,1.05,14.1,1.9716666666667,192.03359361702,12.218661702128,19.14864893617,13.908426122354
1940-11-30,10.98,0.67,1.06,14.0,1.9933333333333,201.67044428571,12.305937857143,19.469095714286,14.636689248764
1940-10-31,10.73,0.67,1.07,14.0,2.015,197.07867642857,12.305937857143,19.652766428571,14.328290323105
1940-09-30,10.63,0.67,1.08,14.0,2.0366666666667,195.24196928571,12.305937857143,19.836437142857,14.214842598621
1940-08-31,10.2,0.663333,1.06667,14.0,2.0583333333333,187.34412857143,12.183484591929,19.591604080714,13.649399392392
1940-07-31,9.99,0.656667,1.05333,14.0,2.08,183.48704357143,12.061049693786,19.346587347857,13.36988476321
1940-06-30,9.67,0.65,1.04,14.1,2.1016666666667,176.34993829787,11.853925531915,18.966280851064,12.843765598269
1940-05-31,10.58,0.643333,1.02333,14.0,2.1233333333333,194.32361571429,11.816143163357,18.795575205,14.138747694801
1940-04-30,12.27,0.636667,1.00667,14.0,2.145,225.36396642857,11.693708265214,18.489579795,16.370988707129
1940-03-31,12.15,0.63,0.99,14.0,2.1666666666667,223.15991785714,11.571255,18.183400714286,16.172906305308
1940-02-29,12.22,0.626667,0.96,14.0,2.1883333333333,224.44561285714,11.510037550929,17.632388571429,16.216119847731
1940-01-31,12.3,0.623333,0.93,13.9,2.21,227.54026618705,11.531167214892,17.204264028777,16.378480342614
1939-12-31,12.37,0.62,0.9,14.0,2.2225,227.20067357143,11.387584285714,16.530364285714,16.280412901284
1939-11-30,12.67,0.6,0.87,14.0,2.235,232.710795,11.020242857143,15.979352142857,16.599238509947
1939-10-31,12.9,0.58,0.84,14.0,2.2475,236.93522142857,10.652901428571,15.42834,16.821204806266
1939-09-30,12.77,0.56,0.81,14.1,2.26,232.88404468085,10.212612765957,14.771814893617,16.452835577061
1939-08-31,11.54,0.55,0.793333,13.8,2.2725,215.02783043478,10.248293478261,14.782380745435,15.120082343334
1939-07-31,11.71,0.54,0.776667,13.8,2.285,218.19548478261,10.061960869565,14.471838819783,15.27095259857
1939-06-30,11.43,0.53,0.76,13.8,2.2975,212.97817173913,9.8756282608696,14.16127826087,14.83382892149
1939-05-31,11.23,0.526667,0.743333,13.8,2.31,209.25151956522,9.8135236023913,13.850717701957,14.502929499658
1939-04-30,10.83,0.523333,0.726667,13.8,2.3225,201.79821521739,9.7514003106522,13.540175776304,13.916994579812
1939-03-31,12.39,0.52,0.71,13.9,2.335,229.20519496403,9.6195884892086,13.134438129496,15.729223743214
1939-02-28,12.4,0.516667,0.686667,13.9,2.3475,229.39018705036,9.5579306268345,12.70279609446,15.664696928955
1939-01-31,12.5,0.513333,0.663333,14.0,2.36,229.58839285714,9.4284238776429,12.183484591929,15.599634410919
1938-12-31,12.69,0.51,0.64,14.0,2.3766666666667,233.07813642857,9.3672064285714,11.754925714286,15.756484438994
1938-11-30,13.07,0.56,0.633333,14.0,2.3933333333333,240.05762357143,10.28556,11.632472449071,16.149571800716
1938-10-31,13.06,0.61,0.626667,14.0,2.41,239.87395285714,11.203913571429,11.510037550929,16.061147643333
1938-09-30,11.75,0.66,0.62,14.1,2.4266666666667,214.2825,12.036293617021,11.306821276596,14.28233050864
1938-08-31,12.31,0.686667,0.67,14.1,2.4433333333333,224.49511276596,12.522614589574,12.218661702128,14.903588512604
1938-07-31,12.24,0.713333,0.72,14.1,2.46,223.21853617021,13.008917325319,13.13050212766,14.770328017492
1938-06-30,10.21,0.74,0.77,14.1,2.4766666666667,186.19781489362,13.495238297872,14.042342553191,12.288966307788
1938-05-31,9.98,0.753333,0.836667,14.1,2.4933333333333,182.00334893617,13.738389665745,15.25813586617,11.992275930546
1938-04-30,9.89,0.766667,0.903333,14.2,2.51,179.09188098592,13.883097585423,16.357897485,11.789517720684
1938-03-31,10.31,0.78,0.97,14.1,2.5266666666667,188.02149574468,14.224710638298,17.689704255319,12.377286234698
1938-02-28,11.04,0.786667,1.02333,14.1,2.5433333333333,201.33436595745,14.346295440638,18.662273253191,13.263076236461
1938-01-31,11.31,0.793333,1.07667,14.2,2.56,204.80578098592,14.365975654014,19.496749797887,13.511461918562
1937-12-31,11.02,0.8,1.13,14.4,2.57,196.7827625,14.2855,20.17826875,13.008483033706
1937-11-30,11.2,0.79,1.16,14.5,2.58,198.61771034483,14.009642068966,20.57112,13.158119166486
1937-10-31,12.28,0.78,1.19,14.6,2.59,216.27855616438,13.737563013699,20.958589726027,14.361659574753
1937-09-30,14.37,0.77,1.22,14.6,2.6,253.08818013699,13.561440410959,21.486957534247,16.847882862706
1937-08-31,16.74,0.793333,1.20333,14.5,2.61,296.86254206897,14.068748571517,21.339522266897,19.806982577381
1937-07-31,16.57,0.816667,1.18667,14.5,2.62,293.84780896552,14.482547290552,21.044078422759,19.646723279608
1937-06-30,15.64,0.84,1.17,14.4,2.63,279.281525,14.999775,20.89254375,18.711659960365
1937-05-31,16.25,0.81,1.15,14.4,2.64,290.17421875,14.46406875,20.53540625,19.474174686572
1937-04-30,17.01,0.78,1.13,14.3,2.65,305.86953776224,14.025763636364,20.319375524476,20.556579457433
1937-03-31,18.09,0.75,1.11,14.2,2.66,327.58059929577,13.581285211268,20.100302112676,22.042197016051
1937-02-28,18.11,0.74,1.08,14.1,2.67,330.26860212766,13.495238297872,19.695753191489,22.244221552805
1937-01-31,17.59,0.73,1.05,14.1,2.68,320.78546170213,13.312870212766,19.14864893617,21.618741582954
1936-12-31,17.06,0.72,1.02,14.0,2.6775,313.34223857143,13.224291428571,18.734412857143,21.125663548155
1936-11-30,17.36,0.683333,0.993333,14.0,2.675,318.85236,12.5508260205,18.244618163357,21.499765341024
1936-10-31,16.89,0.646667,0.966667,14.0,2.6725,310.21983642857,11.8773789795,17.754841836643,20.913091852533
1936-09-30,16.05,0.61,0.94,14.0,2.67,294.79149642857,11.203913571429,17.265047142857,19.862024243288
1936-08-31,15.87,0.59,0.92,14.0,2.6675,291.48542357143,10.836572142857,16.897705714286,19.623060162984
1936-07-31,15.56,0.57,0.9,13.9,2.665,287.84768633094,10.544548920863,16.649287769784,19.360464512319
1936-06-30,14.69,0.55,0.88,13.8,2.6625,273.72260217391,10.248293478261,16.397269565217,18.393001065831
1936-05-31,14.09,0.533333,0.85,13.7,2.66,264.45901532847,10.010271115839,15.953879562044,17.750192519329
1936-04-30,14.88,0.516667,0.82,13.7,2.6575,279.28673868613,9.6974624608029,15.390801459854,18.718999665151
1936-03-31,14.86,0.5,0.79,13.7,2.655,278.91135328467,9.3846350364964,14.827723357664,18.660478203926
1936-02-29,14.55,0.49,0.78,13.8,2.6525,271.11394565217,9.130297826087,14.533943478261,18.104536459518
1936-01-31,13.76,0.48,0.77,13.8,2.65,256.39366956522,8.9439652173913,14.347610869565,17.087359845997
1935-12-31,13.04,0.47,0.76,13.8,2.6616666666667,242.97772173913,8.7576326086957,14.16127826087,16.159192714615
1935-11-30,13.04,0.46,0.76,13.8,2.6733333333333,242.97772173913,8.5713,14.16127826087,16.129605163251
1935-10-31,11.92,0.45,0.76,13.7,2.685,223.72969927007,8.4461715328467,14.264645255474,14.826232627114
1935-09-30,11.61,0.44,0.76,13.7,2.6966666666667,217.91122554745,8.2584788321168,14.264645255474,14.418891702707
1935-08-31,11.37,0.44,0.776667,13.7,2.7083333333333,213.40660072993,8.2584788321168,14.577472679781,14.105056846669
1935-07-31,10.65,0.44,0.793333,13.7,2.72,199.89272627737,8.2584788321168,14.890281334818,13.202137936511
1935-06-30,10.12,0.44,0.81,13.7,2.7316666666667,189.94501313869,8.2584788321168,15.203108759124,12.539519324444
1935-05-31,9.75,0.443333,0.783333,13.8,2.7433333333333,181.67429347826,8.260739441087,14.596048136739,11.98557668348
1935-04-30,9.04,0.446667,0.756667,13.8,2.755,168.44467826087,8.3228627328261,14.099173602391,11.10421020715
1935-03-31,8.41,0.45,0.73,13.7,2.7666666666667,157.84956131387,8.4461715328467,13.701567153285,10.39827240479
1935-02-28,8.98,0.45,0.65,13.7,2.7783333333333,168.54804525547,8.4461715328467,12.200025547445,11.087812159056
1935-01-31,9.26,0.45,0.57,13.6,2.79,175.08140735294,8.5082757352941,10.777149264706,11.495907968202
1934-12-31,9.26,0.45,0.49,13.4,2.8175,177.69456268657,8.6352649253731,9.4028440298507,11.639337566476
1934-11-30,9.2,0.4492,0.4858,13.5,2.845,175.23546666667,8.5560621333333,9.2531945333333,11.448808690206
1934-10-31,8.95,0.4483,0.4817,13.5,2.8725,170.47363333333,8.5389195333333,9.1751004666667,11.108352605352
1934-09-30,8.88,0.4475,0.4775,13.6,2.9,167.89664117647,8.4610075367647,9.0282259191176,10.909954083289
1934-08-31,9.1,0.4467,0.4733,13.4,2.9275,174.62424626866,8.5719396492537,9.0823797537313,11.315025981829
1934-07-31,9.47,0.4458,0.4692,13.4,2.955,181.72435298507,8.554669119403,9.0037028955224,11.741524229318
1934-06-30,9.94,0.445,0.465,13.4,2.9825,190.74340746269,8.5393175373134,8.9231070895522,12.287726483952
1934-05-31,9.81,0.4442,0.4608,13.3,3.01,189.66417969925,8.588055924812,8.9089963308271,12.181583235024
1934-04-30,10.92,0.4433,0.4567,13.3,3.0375,211.12465263158,8.5706555413534,8.8297279172932,13.51838928449
1934-03-31,10.74,0.4425,0.4525,13.3,3.065,207.64457593985,8.5551885338346,8.7485261278195,13.25453762974
1934-02-28,11.32,0.4417,0.4483,13.3,3.0925,218.85815639098,8.5397215263158,8.6673243383459,13.926922904274
1934-01-31,10.54,0.4408,0.4442,13.2,3.12,205.32159545455,8.5868841818182,8.6531169545455,13.025119828332
1933-12-31,9.97,0.44,0.44,13.2,3.1358333333333,194.21786590909,8.5713,8.5713,12.281801622601
1933-11-30,9.78,0.445,0.4375,13.2,3.1516666666667,190.51662272727,8.6687011363636,8.5225994318182,12.01176619339
1933-10-31,9.55,0.45,0.435,13.2,3.1675,186.03617045455,8.7661022727273,8.4738988636364,11.696253568144
1933-09-30,10.58,0.455,0.4325,13.2,3.1833333333333,206.10080454545,8.8635034090909,8.4251982954545,12.922920614886
1933-08-31,10.67,0.46,0.43,13.2,3.1991666666667,207.854025,8.9609045454545,8.3764977272727,12.999527050368
1933-07-31,11.23,0.465,0.4275,13.1,3.215,220.43289847328,9.1274530534351,8.391368129771,13.754304493875
1933-06-30,10.39,0.47,0.425,12.7,3.2308333333333,210.3680480315,9.5161677165354,8.6050452755906,13.09887551727
1933-05-31,8.87,0.475,0.4225,12.6,3.2466666666667,181.01769285714,9.6937321428571,8.6223196428571,11.249651251932
1933-04-30,6.89,0.48,0.42,12.6,3.2625,140.61013571429,9.7957714285714,8.5713,8.7231016460681
1933-03-31,6.23,0.485,0.4175,12.6,3.2783333333333,127.14095,9.8978107142857,8.5202803571429,7.8746813229432
1933-02-28,6.25,0.49,0.415,12.7,3.2941666666667,126.54478346457,9.921111023622,8.4025736220472,7.8260517513166
1933-01-31,7.09,0.495,0.4125,12.9,3.31,141.32678372093,9.866961627907,8.2224680232558,8.7280461628135
1932-12-31,6.82,0.5,0.41,13.1,3.3408333333333,133.86931145038,9.814465648855,8.0478618320611,8.2570739991007
1932-11-30,7.05,0.5267,0.4267,13.2,3.3716666666667,137.33560227273,10.260235704545,8.3122129772727,8.4633095671229
1932-10-31,7.12,0.5533,0.4433,13.3,3.4025,137.65636691729,10.697369075188,8.5706555413534,8.4786066076891
1932-09-30,8.26,0.58,0.46,13.4,3.4333333333333,158.50508507463,11.129897014925,8.8271597014925,9.7611685640637
1932-08-31,7.53,0.6067,0.4767,13.5,3.4641666666667,143.42642,11.556017133333,9.0798638,8.8346532051812
1932-07-31,5.01,0.6333,0.4933,13.6,3.495,94.725469852941,11.973980051471,9.3269609338235,5.8387636718512
1932-06-30,4.77,0.66,0.51,13.6,3.5258333333333,90.187722794118,12.478804411765,9.6427125,5.565059371529
1932-05-31,5.51,0.6867,0.5267,13.7,3.5566666666667,103.41867810219,12.888857759124,9.8857745474453,6.3908572898814
1932-04-30,6.28,0.7133,0.5433,13.9,3.5875,116.17503021583,13.195485517986,10.05062005036,7.1922331961155
1932-03-31,8.26,0.74,0.56,14.0,3.6183333333333,151.71201,13.591632857143,10.28556,9.4130650280122
1932-02-29,8.23,0.7667,0.5767,14.1,3.6491666666667,150.08893404255,13.982161085106,10.517167468085,9.3369322510084
1932-01-31,8.3,0.7933,0.5933,14.3,3.68,149.24851048951,14.264920888112,10.668571237762,9.3124064551778
1931-12-31,8.44,0.82,0.61,14.6,3.6516666666667,148.64747671233,14.442053424658,10.743478767123,9.3060328679683
1931-11-30,10.39,0.8333,0.64,14.7,3.6233333333333,181.74654489796,14.576457734694,11.195167346939,11.415600295645
1931-10-31,10.25,0.8467,0.67,14.9,3.595,176.89092281879,14.612053107383,11.562626174497,11.145926407661
1931-09-30,11.83,0.86,0.7,15.0,3.5666666666667,202.796958,14.742636,11.99982,12.817745261107
1931-08-31,13.9,0.8733,0.73,15.1,3.5383333333333,236.70411258278,14.871489317881,12.431223178808,15.006276602887
1931-07-31,14.33,0.8867,0.76,15.1,3.51,244.02661390728,15.09967889404,12.942095364238,15.516750095516
1931-06-30,13.87,0.9,0.79,15.1,3.4816666666667,236.19324039735,15.326165562914,13.452967549669,15.062476074643
1931-05-31,14.33,0.9133,0.82,15.3,3.4533333333333,240.83672352941,15.349349588235,13.781305882353,15.40153999911
1931-04-30,15.86,0.9267,0.85,15.5,3.425,263.11126064516,15.373594277419,14.101170967742,16.87231533161
1931-03-31,17.53,0.94,0.88,15.6,3.3966666666667,288.95170961538,15.494273076923,14.505276923077,18.579561032791
1931-02-28,17.2,0.9533,0.91,15.7,3.3683333333333,281.70642038217,15.613414566879,14.904235031847,18.161492436976
1931-01-31,15.98,0.9667,0.94,15.9,3.34,258.43278113208,15.633727754717,15.201928301887,16.705478731548
1930-12-31,15.51,0.98,0.97,16.1,3.3358333333333,247.71589378882,15.651939130435,15.492225465839,16.055001856531
1930-11-30,16.62,0.9792,1.023,16.4,3.3316666666667,260.58842560976,15.353079804878,16.039829085366,16.939711377775
1930-10-31,17.92,0.9783,1.077,16.5,3.3275,279.26853818182,15.246005072727,16.784163818182,18.214870154659
1930-09-30,20.78,0.9775,1.13,16.6,3.3233333333333,321.88845903614,15.141769427711,17.504040361446,21.072581788447
1930-08-31,20.79,0.9767,1.183,16.5,3.3191666666667,323.99514,15.221070381818,18.436087090909,21.300602241118
1930-07-31,21.06,0.9758,1.237,16.6,3.315,326.22574337349,15.115435915663,19.161502590361,21.548797592547
1930-06-30,21.52,0.975,1.29,16.8,3.3108333333333,329.38281428571,14.923245535714,19.744601785714,21.866899333389
1930-05-31,23.94,0.9742,1.343,16.9,3.3066666666667,364.25489112426,14.822770047337,20.434182071006,24.309760633908
1930-04-30,25.46,0.9733,1.397,17.0,3.3025,385.10346705882,14.721964041176,21.130775470588,25.843436862018
1930-03-31,23.94,0.9725,1.45,16.9,3.2983333333333,364.25489112426,14.796903994083,22.062221893491,24.586607792669
1930-02-28,23.07,0.9717,1.503,17.0,3.2941666666667,348.95274882353,14.697762723529,22.734112764706,23.697117749336
1930-01-31,21.71,0.9708,1.557,17.1,3.29,326.46126842105,14.598277263158,23.413182631579,22.310724294337
1929-12-31,21.4,0.97,1.61,17.2,3.3158333333333,319.92875581395,14.501443604651,24.069406395349,22.007373176418
1929-11-30,20.58,0.96,1.591,17.3,3.3416666666667,305.89136531792,14.268984971098,23.647869884393,21.171036000097
1929-10-31,27.99,0.95,1.572,17.3,3.3675,416.03009306358,14.120349710983,23.365462890173,28.961067164355
1929-09-30,31.3,0.94,1.552,17.3,3.3933333333333,465.22836416185,13.971714450867,23.068192369942,32.563788598777
1929-08-31,30.1,0.93,1.533,17.3,3.4191666666667,447.39213294798,13.823079190751,22.785785375723,31.480313247173
1929-07-31,28.48,0.92,1.514,17.3,3.445,423.31322080925,13.674443930636,22.503378381503,29.933289406842
1929-06-30,26.15,0.91,1.495,17.1,3.4708333333333,393.22718421053,13.684005263158,22.480865789474,27.935467830289
1929-05-31,25.66,0.9,1.476,17.0,3.4966666666667,388.12863176471,13.613241176471,22.325715529412,27.698586875008
1929-04-30,25.28,0.89,1.457,16.9,3.5225,384.64342721893,13.54163964497,22.168729171598,27.568454472898
1929-03-31,25.43,0.88,1.438,17.0,3.5483333333333,384.64969235294,13.310724705882,21.750934235294,27.675748437862
1929-02-28,24.99,0.87,1.418,17.1,3.5741666666667,375.78383684211,13.082510526316,21.322988421053,27.131672798247
1929-01-31,24.86,0.86,1.399,17.1,3.6,373.82897894737,12.932136842105,21.037278421053,27.083199620833
1928-12-31,23.15,0.85,1.38,17.1,3.5775,348.11507894737,12.781763157895,20.751568421053,25.301591027426
1928-11-30,23.06,0.8433,1.357,17.2,3.555,344.74565930233,12.60728597093,20.287071104651,25.12198457111
1928-10-31,21.6,0.8367,1.335,17.2,3.5325,322.91874418605,12.508616354651,19.958172383721,23.578344239585
1928-09-30,21.17,0.83,1.312,17.3,3.51,314.66084566474,12.336726589595,19.500946127168,23.004649446159
1928-08-31,19.78,0.8233,1.29,17.1,3.4875,297.43914736842,12.380265421053,19.398205263158,21.762131502579
1928-07-31,19.16,0.8167,1.268,17.1,3.465,288.11597894737,12.281018789474,19.067383157895,21.081905435297
1928-06-30,19.02,0.81,1.245,17.1,3.4425,286.01074736842,12.180268421053,18.721523684211,20.913421576867
1928-05-31,20.0,0.8033,1.222,17.2,3.42,298.9988372093,12.009288296512,18.268828953488,21.83273217874
1928-04-30,19.4,0.7967,1.2,17.1,3.3975,291.72494736842,11.980271421053,18.044842105263,21.257909249487
1928-03-31,18.25,0.79,1.177,17.1,3.375,274.43197368421,11.879521052632,17.698982631579,19.943417799065
1928-02-29,17.32,0.7833,1.155,17.1,3.3525,260.44722105263,11.778770684211,17.368160526316,18.868850519584
1928-01-31,17.53,0.7767,1.133,17.3,3.33,260.55761098266,11.544500653179,16.840374971098,18.806128571701
1927-12-31,17.46,0.77,1.11,17.3,3.3308333333333,259.51716416185,11.444915028902,16.498513872832,18.646624021403
1927-11-30,17.06,0.7633,1.121,17.3,3.3316666666667,253.57175375723,11.345329404624,16.66201265896,18.131301434952
1927-10-31,16.68,0.7567,1.132,17.4,3.3325,246.49876551724,11.18259087931,16.728813103448,17.537237852261
1927-09-30,16.94,0.75,1.143,17.3,3.3333333333333,251.78813063584,11.147644508671,16.989010231214,17.818723713516
1927-08-31,16.03,0.7433,1.153,17.2,3.3341666666667,239.64756802326,11.112291784884,17.237282965116,16.862861852764
1927-07-31,15.22,0.7367,1.164,17.3,3.335,226.22286589595,10.949959612717,17.301144277457,15.820802594478
1927-06-30,14.89,0.73,1.175,17.6,3.3358333333333,217.54543806818,10.665424431818,17.166950284091,15.120333481748
1927-05-31,14.7,0.7233,1.186,17.4,3.3366666666667,217.23812068966,10.689002224138,17.526830689655,15.002347055737
1927-04-30,14.21,0.7167,1.197,17.3,3.3375,211.21070462428,10.652689092486,17.791640635838,14.488222209157
1927-03-31,13.87,0.71,1.208,17.3,3.3383333333333,206.15710578035,10.553103468208,17.955139421965,14.033257507604
1927-02-28,13.66,0.7033,1.218,17.4,3.3391666666667,201.86889310345,10.393440155172,17.99973,13.633966132216
1927-01-31,13.4,0.6967,1.229,17.5,3.34,196.89500571429,10.237070931429,18.058504628571,13.185930628678
1926-12-31,13.49,0.69,1.24,17.7,3.3683333333333,195.97768983051,10.024062711864,18.014257627119,13.009052728993
1926-11-30,13.19,0.6825,1.241,17.7,3.3966666666667,191.61940169492,9.9151055084746,18.028785254237,12.615251212344
1926-10-31,13.02,0.675,1.242,17.6,3.425,190.22441931818,9.8618650568182,18.145831704545,12.426517521583
1926-09-30,13.32,0.6675,1.242,17.5,3.4533333333333,195.71951314286,9.8080161428571,18.249522171429,12.692614823345
1926-08-31,13.12,0.66,1.243,17.4,3.4816666666667,193.88871724138,9.7535482758621,18.369182586207,12.488808219522
1926-07-31,12.62,0.6525,1.244,17.5,3.51,185.43395314286,9.5876112857143,18.278909485714,11.869694058481
1926-06-30,12.11,0.645,1.245,17.7,3.5383333333333,175.92956440678,9.3703194915254,18.086895762712,11.19797974023
1926-05-31,11.56,0.6375,1.246,17.8,3.5666666666667,166.99588988764,9.2093321629213,17.99973,10.575158463806
1926-04-30,11.48,0.63,1.247,17.9,3.595,164.9137273743,9.050143575419,17.913538156425,10.395587685955
1926-03-31,11.81,0.6225,1.248,17.8,3.6233333333333,170.60739269663,8.992641994382,18.028622022472,10.712352062732
1926-02-28,12.67,0.615,1.248,17.9,3.6516666666667,182.00844301676,8.8346639664804,17.927903463687,11.389435672748
1926-01-31,12.65,0.6075,1.249,17.9,3.68,181.72113687151,8.7269241620112,17.94226877095,11.340966188506
1925-12-31,12.46,0.6,1.25,17.9,3.695,178.99172849162,8.6191843575419,17.956634078212,11.147365239137
1925-11-30,12.26,0.5958,1.223,18.0,3.71,175.14023,8.5113009,17.4711665,10.886317440308
1925-10-31,11.89,0.5917,1.197,17.7,3.725,172.73348644068,8.5959969661017,17.389569661017,10.718495997023
1925-09-30,11.51,0.5875,1.17,17.7,3.74,167.21298813559,8.5349809322034,16.997323728814,10.359247611349
1925-08-31,11.25,0.5833,1.143,17.7,3.755,163.43580508475,8.4739648983051,16.60507779661,10.110918458489
1925-07-31,11.1,0.5792,1.117,17.7,3.77,161.25666101695,8.4144016271186,16.227359491525,9.9639938917878
1925-06-30,10.8,0.575,1.09,17.5,3.785,158.69149714286,8.4488528571429,16.016086285714,9.7963861804506
1925-05-31,10.61,0.5708,1.063,17.3,3.8,157.70201098266,8.4841006473988,15.799928150289,9.7290076940213
1925-04-30,10.28,0.5667,1.037,17.2,3.815,153.68540232558,8.4721320523256,15.503089709302,9.4765667879031
